Depth_mean,Depth_min,Depth_max,Qf,valid,slope,phasedetect,Lat,Lon,Sog,Cog,Roll,Pitch,Heave,Head
-124.62,-123.54,-125.93,2.945639544725418,100.0,0.19,89.0,46.1033911,-3.2553594,5.63714903294786,159.24,-0.05,0.38,-0.79,162.35
-124.77,-124.08,-126.08,2.921912043094635,100.0,-0.01,87.0,46.10336655,-3.2553431,5.63714903294786,159.06,-0.21,0.32,-0.54,162.23
-123.98,-123.12,-125.25,2.9251105284690855,100.0,0.08,86.0,46.1033178,-3.2553133,5.65658747788906,158.61,0.4,0.0,0.1,162.14
-123.81,-123.07,-125.37,2.9332170659303665,100.0,0.12,86.0,46.10326915,-3.2552869,5.65658747788906,158.66,0.4,0.11,0.13,162.17
-123.78,-123.05,-124.95,2.922334181666374,100.0,0.07,89.0,46.1032206,-3.2552606,5.65658747788906,158.71,-0.14,0.25,0.16,162.21
-123.34,-122.67,-124.19,2.930835044980049,100.0,0.07,89.5,46.103147,-3.2552278,5.63714903294786,159.14,-0.11,-0.05,0.68,161.93
-123.19,-122.51,-124.26,2.9182611536979675,100.0,0.16,87.5,46.103122,-3.2552184,5.63714903294786,159.51,0.01,0.04,0.53,161.86
-123.73,-122.9,-124.82,2.9357674485445022,100.0,0.19,87.5,46.10307275,-3.2551967,5.617710588006661,160.15,-0.42,0.19,-0.13,161.81
-124.16,-123.43,-125.42,2.9161415684223173,100.0,0.2,88.0,46.10304875,-3.2551836,5.617710588006661,160.25,-0.87,0.04,-0.3,161.91
-124.17,-123.53,-125.25,2.9132182198762893,100.0,0.11,87.0,46.10300125,-3.2551535,5.617710588006661,159.96,-1.2,-0.11,-0.34,162.11
-124.15,-123.06,-125.38,2.920723895430565,100.0,0.18,89.0,46.10295295,-3.2551227,5.617710588006661,159.47,-0.32,0.15,-0.34,162.02
-124.21,-123.73,-125.58,2.934866786003113,100.0,0.14,88.0,46.1028803,-3.2550795,5.63714903294786,159.05,0.66,0.07,-0.23,161.78
-123.96,-123.37,-124.99,2.9332857191562653,100.0,0.14,88.5,46.1028562,-3.2550662,5.617710588006661,158.98,0.64,-0.1,-0.02,161.87
-123.87,-123.14,-125.49,2.9352364879846573,100.0,0.27,89.0,46.10280685,-3.2550407,5.617710588006661,159.07,0.05,-0.01,-0.07,162.04
-124.01,-123.46,-125.57,2.9208899462223052,100.0,0.11,89.0,46.1027576,-3.2550118,5.63714903294786,159.1,-0.87,0.1,-0.14,162.16
-123.69,-123.03,-124.83,2.9327881932258606,100.0,0.01,88.0,46.10270805,-3.2549827,5.65658747788906,158.83,-0.29,0.54,0.21,161.94
-123.47,-122.81,-124.72,2.9039838886260987,100.0,0.08,87.0,46.1026591,-3.2549602,5.65658747788906,159.0,0.51,0.37,0.4,161.59
-123.18,-122.47,-124.3,2.8955187690258026,100.0,0.1,86.5,46.10261185,-3.2549402,5.617710588006661,159.51,0.19,-0.34,0.6,161.58
-123.18,-122.36,-124.38,2.9336906266212464,100.0,0.14,86.5,46.10258785,-3.2549306,5.598272143065461,159.79,-0.23,-0.41,0.52,161.75
-123.79,-122.95,-125.18,2.922203169465065,100.0,0.09,87.5,46.10253915,-3.2549068,5.578833698124262,160.22,-1.26,-0.09,-0.25,162.13
-124.59,-123.95,-125.87,2.923251243829727,100.0,-0.03,88.0,46.1024899,-3.2548754,5.598272143065461,160.0,-1.42,0.32,-0.9,162.14
-124.58,-123.83,-125.99,2.9249034124612807,100.0,0.05,87.0,46.1024417,-3.2548406,5.617710588006661,159.23,-0.29,0.32,-0.66,161.92
-124.15,-123.55,-125.18,2.9312667071819307,100.0,0.05,89.0,46.10239395,-3.2548105,5.63714903294786,158.66,0.37,0.24,-0.37,161.78
-123.81,-123.34,-124.75,2.9198081839084624,100.0,0.11,89.0,46.10234585,-3.254785,5.617710588006661,158.67,0.88,-0.06,0.04,161.57
-123.69,-123.08,-124.54,2.9312860238552094,100.0,0.07,87.5,46.1023217,-3.254772,5.617710588006661,158.75,0.03,-0.4,0.18,161.88
-123.8,-123.24,-124.86,2.9426691913604737,100.0,0.1,87.5,46.10227165,-3.2547447,5.617710588006661,158.84,-0.52,0.46,-0.08,162.08
-123.95,-123.33,-124.94,2.915400698184967,100.0,0.07,87.5,46.1022215,-3.2547163,5.65658747788906,158.82,0.06,0.82,0.06,161.58
-123.31,-122.79,-124.66,2.9252873468399048,100.0,0.1,87.5,46.10217295,-3.2546938,5.65658747788906,158.93,0.52,-0.11,0.84,161.24
-122.9,-122.33,-123.97,2.9275652277469635,100.0,0.11,88.0,46.10212555,-3.2546761,5.617710588006661,159.62,0.26,-0.38,0.78,161.17
-123.51,-123.04,-124.96,2.929298943281174,100.0,0.11,88.5,46.1021017,-3.2546655,5.598272143065461,159.96,-1.05,-0.33,-0.07,161.36
-124.11,-123.56,-125.23,2.9330580925941465,100.0,0.08,89.0,46.1020536,-3.2546371,5.578833698124262,160.06,-1.47,-0.03,-0.55,161.62
-124.19,-123.67,-125.33,2.9377667474746705,100.0,-0.04,89.5,46.1020044,-3.2546042,5.598272143065461,159.48,-0.38,0.3,-0.52,161.73
-124.22,-123.61,-125.28,2.933077921867371,100.0,-0.04,88.0,46.10195445,-3.2545731,5.63714903294786,159.02,0.23,0.41,-0.54,161.65
-124.29,-123.7,-125.28,2.957491496801376,100.0,-0.01,88.0,46.10190595,-3.254543,5.65658747788906,158.78,0.65,0.36,-0.51,161.36
-123.97,-123.17,-124.93,2.93803390622139,100.0,0.06,85.0,46.10185885,-3.2545141,5.63714903294786,158.5,0.27,-0.11,0.01,161.29
-123.65,-122.99,-124.89,2.949199093580246,100.0,0.21,88.5,46.10181115,-3.2544861,5.63714903294786,158.39,-0.07,-0.06,0.19,161.48
-123.66,-122.98,-124.5,2.9493437522649764,100.0,0.03,88.0,46.10178695,-3.2544723,5.63714903294786,158.37,-0.1,0.06,0.18,161.5
-123.53,-122.78,-124.67,2.9435320460796355,100.0,0.23,87.5,46.1017378,-3.2544456,5.63714903294786,158.39,-0.05,0.22,0.33,161.42
-123.42,-122.51,-125.06,2.9483730614185335,100.0,0.22,88.0,46.10168825,-3.2544223,5.63714903294786,158.69,0.02,0.27,0.36,161.29
-123.35,-122.69,-124.18,2.936660313606262,100.0,0.02,88.0,46.1016396,-3.2544001,5.617710588006661,159.12,-0.2,0.02,0.4,161.29
-123.4,-122.73,-124.33,2.910359946489334,100.0,0.1,87.5,46.10159095,-3.2543782,5.617710588006661,159.57,-0.27,0.0,0.12,161.12
-123.81,-123.33,-125.01,2.928051245212555,100.0,0.06,88.0,46.10154295,-3.2543526,5.598272143065461,159.8,-0.77,-0.23,-0.35,161.32
-124.19,-123.62,-125.5,2.9271709513664246,100.0,0.07,88.5,46.101519,-3.2543373,5.598272143065461,159.72,-1.16,-0.36,-0.54,161.63
-124.55,-123.95,-125.8,2.930927570462227,100.0,0.12,88.0,46.1014704,-3.2543019,5.617710588006661,159.11,-1.2,0.3,-0.94,161.83
-124.61,-124.21,-125.52,2.944739601612091,100.0,0.07,88.5,46.1014217,-3.2542656,5.65658747788906,158.23,0.13,0.71,-0.62,161.31
-123.8,-123.26,-124.88,2.9225647866725923,100.0,0.12,87.5,46.101374,-3.254237,5.65658747788906,157.81,1.38,-0.08,0.36,161.01
-123.2,-122.73,-124.26,2.9103153371810913,100.0,0.06,86.0,46.10135025,-3.2542257,5.65658747788906,157.89,1.36,-0.31,0.51,161.11
-123.45,-122.79,-124.62,2.96027415394783,100.0,0.07,88.0,46.10130185,-3.2542022,5.617710588006661,158.38,0.06,-0.11,0.16,161.46
-123.83,-123.24,-124.88,2.9608724415302277,100.0,0.04,88.0,46.10125275,-3.2541736,5.617710588006661,158.51,-0.85,0.42,-0.11,161.31
-123.49,-122.98,-124.38,2.9627255499362946,100.0,0.03,89.0,46.1012039,-3.2541449,5.63714903294786,158.32,-0.32,0.3,0.4,161.09
-122.98,-122.42,-124.11,2.961391266584396,100.0,-0.02,88.0,46.10115545,-3.2541219,5.63714903294786,158.51,0.08,0.16,0.59,161.04
-122.96,-122.01,-123.96,2.9591945457458495,100.0,0.05,87.0,46.101107,-3.2541014,5.617710588006661,159.1,0.33,-0.03,0.48,160.94
-123.56,-122.73,-124.76,2.940197666883469,100.0,0.09,85.0,46.1010828,-3.25409,5.598272143065461,159.37,-0.61,-0.09,-0.19,160.91
-124.05,-123.4,-125.34,2.9333022928237913,100.0,0.08,88.0,46.1010351,-3.2540612,5.598272143065461,159.44,-1.21,-0.12,-0.58,161.08
-124.15,-123.4,-125.97,2.9256349349021913,100.0,0.05,87.0,46.10098675,-3.2540286,5.598272143065461,158.96,-0.45,0.22,-0.59,161.19
-124.18,-123.26,-125.29,2.926868495941162,100.0,-0.05,85.5,46.10093825,-3.2539959,5.617710588006661,158.43,0.0,0.29,-0.56,161.21
-124.09,-123.48,-125.25,2.940965640544891,100.0,-0.01,88.5,46.10089015,-3.2539636,5.63714903294786,158.04,0.23,0.04,-0.38,161.36
-124.09,-123.46,-125.54,2.9250752770900728,100.0,0.04,87.5,46.1008426,-3.2539311,5.63714903294786,157.61,0.13,0.27,-0.32,161.24
-123.74,-123.12,-124.94,2.921509619951248,100.0,0.0,86.5,46.10081895,-3.2539155,5.63714903294786,157.42,0.53,0.21,0.23,161.08
-123.02,-122.34,-124.48,2.9267913460731507,100.0,0.01,87.0,46.10077085,-3.2538896,5.63714903294786,157.36,0.95,-0.02,0.86,161.0
-122.72,-122.05,-123.78,2.914204354286194,100.0,0.06,86.0,46.1007215,-3.2538698,5.617710588006661,157.99,0.7,-0.03,0.83,161.05
-123.28,-122.73,-124.32,2.934303493499756,100.0,0.03,88.5,46.10067225,-3.2538484,5.617710588006661,158.78,-0.76,0.08,0.2,161.23
-123.64,-122.92,-124.86,2.916236340403557,100.0,0.07,87.0,46.1006239,-3.2538203,5.617710588006661,159.0,-2.02,-0.04,-0.17,161.38
-123.76,-123.37,-124.81,2.9256395936012267,100.0,0.01,87.5,46.10057585,-3.253789,5.617710588006661,158.64,-1.19,0.36,-0.26,161.38
-123.7,-123.32,-124.62,2.9518919575214384,100.0,-0.0,88.0,46.1005519,-3.2537744,5.617710588006661,158.46,-0.24,0.48,-0.26,161.28
-123.73,-123.23,-124.9,2.9372539323568345,100.0,0.01,89.0,46.100505,-3.2537468,5.617710588006661,158.36,0.76,-0.03,-0.25,161.07
-123.67,-122.9,-124.82,2.945249220132828,100.0,0.03,87.0,46.10045855,-3.2537181,5.598272143065461,158.26,0.31,-0.5,-0.23,161.36
-123.91,-123.09,-125.45,2.9283209323883055,100.0,0.06,87.5,46.10041,-3.2536863,5.598272143065461,158.02,-0.31,-0.03,-0.49,161.64
-124.05,-123.38,-125.34,2.9462996137142183,100.0,0.07,89.0,46.10036025,-3.253652,5.63714903294786,157.58,-0.46,0.47,-0.51,161.82
-123.81,-123.02,-125.0,2.942612384557724,100.0,0.1,87.5,46.1003112,-3.2536196,5.65658747788906,157.2,-0.2,0.5,-0.02,161.81
-123.22,-122.68,-124.56,2.9386268985271453,100.0,0.12,89.5,46.10028725,-3.2536054,5.676025922830259,157.11,0.1,0.32,0.31,161.66
-122.67,-121.75,-124.07,2.941527968645096,100.0,0.19,88.5,46.10023965,-3.2535824,5.65658747788906,157.34,0.54,0.01,0.75,161.46
-122.51,-121.5,-123.85,2.940258458852768,100.0,0.08,87.0,46.1001915,-3.2535632,5.617710588006661,158.1,0.18,-0.15,0.71,161.62
-122.89,-122.22,-124.14,2.942258712053299,100.0,0.13,89.5,46.1001428,-3.253541,5.598272143065461,158.8,-0.7,0.06,0.15,161.82
-123.4,-122.61,-124.63,2.9429846596717835,100.0,0.07,89.0,46.10009405,-3.2535151,5.598272143065461,159.05,-0.93,0.19,-0.13,161.88
-123.74,-123.03,-125.13,2.8621006429195406,100.0,-0.09,88.0,46.1000701,-3.2535008,5.598272143065461,159.06,-1.06,-0.08,-0.44,161.99
-123.97,-123.0,-125.78,2.9418982529640196,100.0,0.17,86.5,46.1000223,-3.2534693,5.598272143065461,158.74,-0.75,0.0,-0.62,162.16
-124.15,-123.13,-125.64,2.933265596628189,100.0,0.19,90.0,46.09997425,-3.2534367,5.617710588006661,158.28,-0.28,0.09,-0.64,162.28
-123.96,-122.89,-125.71,2.942644157409668,99.5,0.17,87.5,46.09992565,-3.2534041,5.63714903294786,157.86,-0.04,0.1,-0.35,162.52
-123.86,-122.95,-125.0,2.9567344176769255,100.0,0.12,87.5,46.0998769,-3.2533727,5.63714903294786,157.53,0.52,0.65,-0.21,162.39
-123.63,-122.31,-124.8,2.9488527005910874,97.0,0.1,85.5,46.0998289,-3.2533456,5.65658747788906,157.51,0.72,0.65,0.01,162.22
-122.95,-122.12,-124.05,2.9434845638275147,100.0,0.09,88.0,46.0997822,-3.2533238,5.617710588006661,157.82,0.65,-0.29,0.77,162.04
-122.63,-121.9,-123.83,2.950731440782547,100.0,0.13,87.0,46.0997584,-3.2533141,5.598272143065461,158.15,-0.33,-0.58,0.75,162.36
-123.17,-122.14,-124.03,2.934834300875664,100.0,0.12,89.0,46.09970845,-3.2532918,5.578833698124262,158.82,-1.48,0.11,0.02,162.71
-123.75,-122.93,-124.69,2.926088455915451,100.0,0.06,88.0,46.099657,-3.2532647,5.598272143065461,159.1,-1.44,0.82,-0.4,162.48
-123.7,-123.0,-124.61,2.9374168878793716,100.0,0.07,87.0,46.0996075,-3.2532373,5.63714903294786,159.12,-0.94,0.73,-0.32,162.17
-123.41,-122.7,-124.51,2.944441350698471,100.0,0.07,87.0,46.09956095,-3.2532129,5.63714903294786,159.16,0.19,0.05,-0.02,161.68
-123.34,-122.5,-124.59,2.9293061697483065,100.0,0.16,88.5,46.0995382,-3.2532004,5.598272143065461,159.25,0.05,-0.79,-0.08,162.0
-123.66,-122.87,-124.76,2.935887883901596,100.0,0.04,88.5,46.0994914,-3.2531714,5.578833698124262,159.12,-0.67,-0.39,-0.57,162.56
-124.27,-123.29,-125.3,2.928707104921341,100.0,-0.0,89.5,46.09944125,-3.2531366,5.598272143065461,158.63,-0.72,0.21,-0.87,162.65
-124.41,-123.61,-125.86,2.907606012225151,100.0,-0.03,88.5,46.09936585,-3.2530837,5.676025922830259,157.69,0.1,0.85,-0.41,162.24
-123.61,-122.87,-125.24,2.895086159706116,100.0,-0.02,89.5,46.0993419,-3.2530695,5.695464367771459,157.52,0.57,0.65,0.11,161.94
-122.64,-121.62,-123.78,2.930846209526062,100.0,-0.03,89.5,46.0992952,-3.2530479,5.676025922830259,157.75,1.02,-0.02,0.96,161.65
-122.34,-121.57,-123.82,2.9024440491199495,100.0,0.11,88.5,46.0992719,-3.2530393,5.63714903294786,158.1,0.75,-0.26,0.97,161.69
-122.59,-121.81,-123.65,2.9394655990600587,100.0,0.09,91.0,46.09922485,-3.2530192,5.578833698124262,158.89,-0.61,-0.46,0.6,161.91
-122.96,-122.13,-124.03,2.9062989246845246,100.0,0.08,88.5,46.0991753,-3.252995,5.578833698124262,159.23,-1.17,-0.21,0.17,162.19
-123.45,-122.65,-124.62,2.905507689714432,100.0,0.11,88.0,46.09912405,-3.2529678,5.598272143065461,159.42,-0.93,0.45,-0.47,162.31
-124.06,-122.97,-125.34,2.9045162957906725,100.0,0.14,87.5,46.0990747,-3.2529361,5.63714903294786,159.25,-0.76,0.65,-0.83,162.14
-123.94,-122.76,-125.15,2.930110193490982,100.0,0.13,87.5,46.09905105,-3.2529199,5.63714903294786,158.97,-0.49,0.45,-0.57,162.02
-123.35,-122.55,-124.31,2.917772866487503,100.0,0.14,88.0,46.0990045,-3.2528919,5.63714903294786,158.56,0.28,-0.26,0.02,161.95
-123.51,-122.69,-124.95,2.9370186734199524,100.0,0.19,85.5,46.0989579,-3.2528631,5.617710588006661,158.52,0.05,-0.43,-0.27,162.39
-124.11,-123.73,-125.18,2.907209346294403,100.0,0.09,89.0,46.0989096,-3.2528301,5.617710588006661,158.11,-0.23,0.48,-0.64,162.5
-123.85,-123.14,-125.16,2.929963878393173,100.0,0.11,88.5,46.09886075,-3.2527981,5.63714903294786,157.66,0.02,0.13,0.07,162.54
-122.96,-122.31,-124.19,2.9272288095951082,100.0,0.15,86.0,46.0988115,-3.2527727,5.63714903294786,157.67,0.26,-0.02,0.46,162.53
-122.8,-122.39,-123.91,2.912287608385086,100.0,0.1,87.5,46.09878665,-3.2527619,5.63714903294786,157.93,0.31,0.31,0.49,162.48
-122.94,-122.4,-124.11,2.9309490394592284,100.0,0.17,89.0,46.09873725,-3.2527405,5.63714903294786,158.62,-0.6,0.23,0.27,162.45
-123.03,-122.49,-124.4,2.910185488462448,100.0,0.16,88.5,46.0986896,-3.2527164,5.617710588006661,158.97,-0.73,0.14,0.17,162.15
-122.88,-122.51,-123.62,2.9486007618904115,100.0,0.11,89.0,46.0986426,-3.2526919,5.598272143065461,159.13,-0.32,-0.14,0.35,162.35
-122.73,-122.23,-123.99,2.9182837241888047,100.0,0.15,87.5,46.09859435,-3.2526705,5.578833698124262,159.38,-0.01,-0.24,0.33,162.43
-123.37,-122.84,-124.28,2.9202625644207,100.0,0.14,86.0,46.0985453,-3.2526457,5.559395253183062,159.83,-0.2,-0.02,-0.44,162.41
-124.18,-123.59,-125.81,2.9279857230186463,100.0,0.09,89.5,46.0985213,-3.2526296,5.578833698124262,159.77,-1.27,-0.05,-1.05,162.57
-124.13,-123.57,-125.09,2.921543890237808,100.0,0.08,87.0,46.09847325,-3.2525934,5.598272143065461,159.01,-1.01,0.14,-0.7,162.74
-123.73,-123.27,-125.06,2.9321840250492097,100.0,0.18,88.5,46.09842425,-3.2525588,5.617710588006661,158.17,0.45,0.45,-0.23,162.82
-123.38,-122.94,-124.66,2.9292902374267578,100.0,0.09,88.0,46.0983753,-3.2525299,5.65658747788906,157.93,1.0,0.47,-0.01,162.69
-122.86,-121.93,-123.86,2.925762710571289,100.0,0.09,89.0,46.09832715,-3.2525072,5.63714903294786,158.12,1.35,0.17,0.51,162.3
-122.37,-121.51,-123.46,2.926206858754158,100.0,0.12,89.0,46.0982787,-3.2524889,5.617710588006661,158.85,0.45,-0.27,0.77,162.37
-122.72,-122.25,-123.72,2.930900191068649,100.0,0.13,88.0,46.09825415,-3.2524788,5.598272143065461,159.25,-1.09,0.09,0.06,162.53
-123.24,-122.44,-124.71,2.926978063583374,100.0,0.13,87.5,46.0982052,-3.2524536,5.598272143065461,159.65,-1.59,0.25,-0.13,162.59
-123.02,-122.51,-123.94,2.9277391695976256,100.0,0.1,87.5,46.09813275,-3.2524139,5.598272143065461,159.53,-0.68,0.08,0.13,162.47
-122.91,-122.26,-123.9,2.9214901614189146,100.0,0.1,88.0,46.0981086,-3.2524013,5.598272143065461,159.56,-0.19,0.04,0.05,162.5
-123.19,-122.57,-124.21,2.9071635460853575,100.0,0.15,87.0,46.09806065,-3.2523766,5.578833698124262,159.67,0.17,0.13,-0.14,162.44
-123.48,-122.91,-125.02,2.910552342534065,100.0,0.1,87.5,46.0980368,-3.2523629,5.578833698124262,159.7,0.13,0.03,-0.44,162.36
-123.54,-122.9,-124.87,2.9257945692539216,100.0,0.24,88.0,46.0979895,-3.2523333,5.578833698124262,159.42,-0.16,-0.21,-0.43,162.45
-123.46,-122.69,-125.37,2.9250904321670532,100.0,0.16,87.5,46.0979408,-3.2523028,5.578833698124262,159.06,-0.23,-0.02,-0.34,162.87
-123.4,-122.94,-124.66,2.929687759876251,100.0,0.15,88.0,46.0978911,-3.2522718,5.617710588006661,158.72,-0.3,0.21,-0.24,163.02
-123.22,-122.65,-124.72,2.9237002611160277,100.0,0.16,88.0,46.0978411,-3.2522438,5.63714903294786,158.54,-0.05,0.47,0.02,162.8
-122.97,-122.4,-124.95,2.918735387325287,100.0,0.21,89.0,46.09781625,-3.2522314,5.63714903294786,158.63,0.0,0.41,0.17,162.57
-122.59,-121.6,-123.82,2.920196725130081,100.0,0.14,85.5,46.09776795,-3.2522079,5.63714903294786,158.9,0.13,0.06,0.5,162.25
-122.33,-121.84,-123.38,2.9154356706142424,100.0,0.15,87.5,46.0977198,-3.2521877,5.617710588006661,159.34,0.3,0.13,0.56,162.12
-122.62,-121.76,-124.5,2.92701557636261,100.0,0.32,87.0,46.09767165,-3.2521681,5.598272143065461,159.97,-0.27,-0.16,0.18,162.21
-122.85,-122.17,-123.8,2.927282464504242,100.0,0.15,89.0,46.0976238,-3.2521427,5.578833698124262,160.25,-0.86,-0.26,-0.02,162.36
-123.18,-122.47,-124.36,2.9161833560466768,100.0,0.16,87.5,46.09759975,-3.2521279,5.578833698124262,160.11,-1.28,0.13,-0.4,162.35
-123.45,-123.05,-124.52,2.947661656141281,100.0,0.1,87.0,46.0975514,-3.2520976,5.578833698124262,159.71,-0.48,0.32,-0.55,162.12
-123.32,-122.9,-124.48,2.9359352284669877,100.0,0.07,88.0,46.0975038,-3.2520678,5.598272143065461,159.28,0.37,-0.15,-0.36,161.97
-123.15,-122.55,-124.01,2.9343330514431,100.0,0.14,87.5,46.09745605,-3.2520386,5.578833698124262,159.01,0.35,-0.21,-0.19,162.1
-123.11,-122.58,-124.55,2.930815018415451,100.0,0.15,88.5,46.0974065,-3.2520092,5.598272143065461,158.78,0.2,0.27,-0.12,162.24
-123.08,-122.64,-124.7,2.940259575843811,100.0,0.08,87.5,46.0973564,-3.2519805,5.63714903294786,158.7,0.23,0.55,-0.14,162.24
-122.84,-122.12,-124.02,2.9366110694408416,100.0,0.16,88.0,46.09730775,-3.2519544,5.63714903294786,158.69,0.28,0.42,0.18,162.03
-122.21,-121.82,-123.14,2.9127560365200043,100.0,0.05,87.0,46.0972838,-3.2519434,5.63714903294786,158.78,0.21,-0.15,0.67,161.86
-122.37,-121.36,-123.26,2.9191418731212617,98.5,0.1,87.5,46.09723565,-3.2519233,5.617710588006661,159.3,-0.42,0.04,0.18,161.72
-122.81,-120.76,-124.43,2.849767748117447,100.0,0.07,87.0,46.0971876,-3.2518993,5.598272143065461,159.71,-1.02,-0.01,-0.14,161.65
-122.89,-122.12,-124.19,2.9044813752174377,100.0,0.06,89.0,46.09713945,-3.251872,5.578833698124262,159.68,-1.1,-0.08,-0.12,161.76
-123.06,-122.42,-124.31,2.9190369200706483,100.0,0.1,86.0,46.09709155,-3.2518414,5.578833698124262,159.35,-0.6,0.32,-0.35,161.86
-122.91,-122.43,-124.85,2.9332751739025116,100.0,0.1,87.5,46.0970438,-3.2518135,5.598272143065461,159.02,0.59,0.34,-0.11,161.69
-122.64,-122.02,-123.63,2.92771598815918,100.0,0.09,89.0,46.0969967,-3.251789,5.578833698124262,159.14,0.73,-0.25,-0.06,161.6
-122.86,-122.03,-123.99,2.9307161676883697,100.0,0.09,89.0,46.09697335,-3.2517748,5.559395253183062,159.16,-0.38,-0.39,-0.33,161.93
-122.94,-122.34,-124.12,2.936965364217758,100.0,-0.0,88.0,46.0969253,-3.2517433,5.559395253183062,158.79,-0.69,0.16,-0.31,162.01
-122.95,-122.29,-124.33,2.91863512635231,100.0,0.01,87.5,46.0968754,-3.2517105,5.598272143065461,158.34,-0.42,0.39,-0.29,161.99
-122.71,-121.5,-124.22,2.9302705299854277,97.0,-0.04,84.0,46.0968256,-3.2516822,5.63714903294786,158.16,0.26,0.46,0.09,161.89
-122.24,-118.39,-127.1,2.889819809794426,99.5,0.01,87.0,46.0967765,-3.2516603,5.63714903294786,158.45,0.54,0.31,0.4,161.86
-122.05,-118.49,-125.41,2.7182291185855867,92.5,0.04,78.5,46.09675215,-3.2516504,5.617710588006661,158.8,0.31,0.04,0.53,161.87
-122.58,-121.89,-124.06,2.925957885980606,100.0,0.16,88.5,46.09670425,-3.2516274,5.598272143065461,159.35,-0.76,0.17,-0.04,161.76
-122.79,-121.52,-124.13,2.9137360048294068,100.0,0.14,88.0,46.0966579,-3.2515992,5.578833698124262,159.29,-1.11,0.04,-0.18,161.5
-122.69,-121.64,-123.96,2.9406796503067016,100.0,0.15,88.0,46.0966115,-3.2515707,5.559395253183062,158.98,-0.27,-0.22,-0.01,161.57
-122.61,-120.97,-123.76,2.941360415816307,100.0,0.23,89.5,46.0965633,-3.2515439,5.559395253183062,158.86,0.36,0.2,-0.11,161.74
-122.75,-121.45,-123.71,2.945786315202713,100.0,0.22,88.0,46.0965388,-3.2515307,5.559395253183062,158.88,0.4,0.27,-0.14,161.78
-122.77,-121.97,-123.72,2.9348708426952363,100.0,0.18,87.0,46.0964898,-3.2515053,5.578833698124262,159.03,-0.2,-0.11,-0.22,161.74
-123.22,-122.07,-124.81,2.9284351325035094,100.0,0.28,88.0,46.09644195,-3.2514739,5.578833698124262,158.95,-0.88,0.1,-0.67,161.68
-123.29,-122.44,-124.3,2.9450999307632446,100.0,0.04,88.0,46.09639475,-3.2514387,5.598272143065461,158.21,-0.15,0.23,-0.15,161.61
-122.41,-121.31,-124.32,2.940481035709381,100.0,0.19,89.5,46.0963457,-3.2514118,5.617710588006661,157.81,0.61,-0.08,0.41,161.62
-122.12,-121.04,-123.29,2.9373059606552125,100.0,0.19,86.5,46.09632025,-3.2514012,5.617710588006661,158.07,0.9,-0.07,0.52,161.82
-123.05,-122.23,-124.13,2.9501044225692747,100.0,0.15,89.5,46.09626925,-3.2513766,5.617710588006661,158.73,-0.59,0.62,-0.33,161.83
-123.12,-122.19,-124.28,2.9609756422042848,100.0,0.18,86.5,46.09622065,-3.2513466,5.63714903294786,158.71,-0.92,0.73,-0.21,161.43
-122.52,-121.28,-123.75,2.9498847222328184,100.0,0.15,87.0,46.09617475,-3.2513198,5.63714903294786,158.45,0.35,-0.13,0.45,161.03
-122.11,-121.03,-123.11,2.9397481119632722,100.0,0.15,88.0,46.09610595,-3.2512859,5.559395253183062,158.85,0.45,-0.88,0.46,161.43
-122.51,-121.55,-123.77,2.9234774351119994,100.0,0.22,86.5,46.09608155,-3.251272,5.539956808241863,158.95,-0.13,-0.67,0.08,161.76
-123.42,-122.67,-124.75,2.893605966567993,100.0,0.11,85.0,46.09605645,-3.2512558,5.559395253183062,158.91,-1.2,0.51,-0.82,162.04
-123.59,-122.76,-124.67,2.9156647595763205,100.0,0.12,88.5,46.09600615,-3.2512206,5.598272143065461,158.38,-0.6,0.76,-0.61,161.66
-122.92,-122.01,-123.86,2.908373684287071,100.0,0.15,88.0,46.0959579,-3.2511897,5.63714903294786,157.89,0.76,-0.03,0.22,161.34
-122.26,-121.53,-123.51,2.92622483253479,100.0,0.17,88.5,46.09591075,-3.2511646,5.617710588006661,157.93,0.8,-0.43,0.42,161.59
-122.39,-121.53,-123.45,2.939371609687805,100.0,0.21,88.0,46.095862,-3.2511392,5.617710588006661,158.25,0.32,-0.15,0.15,161.74
-122.83,-122.01,-123.83,2.917172638773918,100.0,0.22,89.0,46.09581225,-3.2511104,5.617710588006661,158.33,-0.48,0.31,-0.18,161.83
-122.87,-122.23,-123.98,2.924950677156448,100.0,0.2,89.5,46.0957874,-3.251096,5.63714903294786,158.28,-0.45,0.18,-0.11,161.73
